founded_year,org_uuid,name_x,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_names,investor_uuids,name_y
2013,d9695ff5-9d4a-46c8-82c0-8abc9df011bd,GARDEN BAR,,,,0,0,0,Elevate Capital,f4ed7d4a-4872-84cd-c340-5ab748230eb3,GARDEN BAR
2013,94a689ca-5adf-46d2-929f-dfa3a1a26dfb,GYFTS,,,722000.0,0,0,0,BFS Partners Inc.,9e060c8d-4d29-480b-b77d-4af708992f5a,GYFTS
2013,54f3eb38-b40c-9227-64c0-cb7f1822720f,Dalia,,,8500000.0,0,0,0,"IBB Ventures, Saarbruecker 21, Wellington Partners, WestTech Ventures","ebbe2742-6293-a0f8-633c-73c5b555422c, 7023de9f-0cc4-0741-551b-5c6e134c0c3a, 01a1fa1f-c36c-91c2-3572-1b8c51796a7b, f5f8bbe4-e2a6-9f42-9c30-868859b02a5a",Dalia
2013,93750adf-84d5-c471-9886-37da157e0f14,Maka Brew,,,,0,0,0,Starve Ups,08a35501-574b-8494-c116-00049b374af7,Maka Brew
2013,776603d3-45b5-4766-a240-d1f8d06fcefb,California Cannabis Industry Association (CCIA),,,,0,0,0,Big Rock,85ef648f-e8f1-d472-9e52-f7be20419065,California Cannabis Industry Association (CCIA)
2013,f0888bcb-2292-4bec-a913-9154cc632052,Hifi Finance,,,120500.0,0,0,0,Techstars,3718597a-dd39-6661-3630-09cdd43bcac2,Hifi Finance
2013,72182610-09e9-d955-405f-01d1be4ff9ac,UNIFi Software,,,49000000.0,0,0,0,"Canaan Partners, Omaha Capital","26bcf130-4aa8-a3b3-3571-1b8f13143370, 38bf5998-f14f-0550-2388-fbbc0ad5e299",UNIFi Software
2013,afffcbdc-2bc8-4f28-b130-e22a4094862c,Solutions Journalism Network,,,,0,0,0,The Draper Richards Kaplan Foundation,7e813b29-fdc1-068d-efd2-cd53da320be6,Solutions Journalism Network
2013,749e3536-fe57-43dd-be6f-cdbaaf38745a,The Human Development Company,,,,0,0,0,Slow Ventures,ec7c19d9-e059-98a7-417a-66761eab14b0,The Human Development Company
2013,1bb56cc8-032a-b1cd-b0ea-5e8cef76f34a,Light Dance,,,,0,0,0,Starve Ups,08a35501-574b-8494-c116-00049b374af7,Light Dance
2013,565e7307-f4da-560c-6ca3-a789dbee7913,Morsel Labs,,,,0,0,0,Amicus Capital,a6cac8b9-7532-ae90-21ae-98ec5e229efd,Morsel Labs
2013,34f6072e-3514-4bd6-badc-3ca4ba0a2f16,Swizzler,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,Swizzler
2013,0942d940-0e29-4a63-1bf0-11775486b665,Manage My Co-op,,,,0,0,0,Starve Ups,08a35501-574b-8494-c116-00049b374af7,Manage My Co-op
2014,4546a850-54bc-7f5a-ca6a-794fbfbf5c1c,TiQlr,,,,0,0,0,Starve Ups,08a35501-574b-8494-c116-00049b374af7,TiQlr
2014,d527a946-4c59-4b9d-abc5-93d19eda5828,Wayward Gaming,,,,0,0,0,Madworks Seed Accelerator,3c970d75-94b7-f851-99b3-d4abd1d78b99,Wayward Gaming
2014,49e5db9b-d9ba-f01f-0011-1eeaecfe0c4a,Band of Vintners,,,,0,0,0,Grape Arbor VC,ffc52aea-1d0e-5ce4-f098-e3dfa07d731f,Band of Vintners
2014,8096f0df-de2a-983f-a4a7-7208f643616c,Ovastasis,,,,0,0,0,Virginia Venture Partners,cc715e03-32af-2ca1-6b05-f9e7b12f8720,Ovastasis
2014,effaa5a6-283e-450c-8b88-b2419e5ee10d,Nuclease Probe Technologies,,,500000.0,0,0,0,Breakout Labs,8b5724e6-e118-ab86-cf95-99b3fed57385,Nuclease Probe Technologies
2014,05f2fee0-6b59-f433-5ca7-d44baedaa93d,Flex Productions,,,4000000.0,0,0,0,"Cyan Banister, Ellen Pao, Y Combinator","67ae31b5-9f5e-6ea2-1fbb-ba34b6c7f5de, 6d0dfed7-4548-998e-8f42-b1f54ce1d12d, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",Flex Productions
2014,258a5c5c-6dfd-5843-058b-f5b3e6167bc5,Kickback,,,,0,0,0,"CAA Ventures, Christine Yaged, FundersClub, Great Oaks Venture Capital, Ludlow Ventures, Mark Pincus, QueensBridge Venture Partners, SV Angel, Soma Capital, Transmedia Capital, Y Combinator","4c4c8fca-f061-8f5d-04ef-ef12dc0d4853, b20bf131-6157-41fd-b88e-ea52960a90fc, 473c465f-28d4-2568-c632-b2d5dd77c541, 8c2904bd-f9a1-0f41-87db-16fae614ad2d, ae6e4fc3-394e-901c-573c-0ddce81c0a0f, 0159561f-be5d-81eb-7ccd-b4d6efeb30fc, 41bc890f-d559-0423-2da8-9eb869e5b65c, 902deab4-ec41-68ce-d9df-c0c959578176, 38e872c6-1718-50e1-6150-a12038568992, 1c31be1a-443a-a99b-81ec-c03e4b252e9a, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",Kickback
2014,1c19b41a-39cd-4a04-b7c6-63183f9c71e1,WaffleCat,,,,0,0,0,Frank Waffledog,265267dc-b2b3-401d-9755-d4268039e47e,WaffleCat
2014,4814edeb-5c03-4440-9cd4-776a8612821b,VOLT Worldwide Inc.,,,25000.0,0,0,0,Affaque Ahmed,edce6745-f75e-6df2-58bb-c1dd6db0d94e,VOLT Worldwide Inc.
2014,87089038-5a37-c857-28db-44620214882b,Zero Transform,,,,0,0,0,"Cascade Seed Fund, FoundersPad","80c99939-13b1-d7d8-bb8f-47384d7af310, da456417-659e-13fc-1f09-ad6ccadc9f33",Zero Transform
2014,71900e56-7a7c-426a-93e7-fb8b0e53dd77,Gather,,,,0,0,0,TinySeed,2ffb1c6b-f579-465c-be60-2265212e4395,Gather
2014,63eeba3a-6eb1-4bd2-a598-483c17908bba,Fort Awesome,,,,0,0,0,"Experiment Fund, Xfund","eb16a555-7ea2-4f97-be54-991ef784ec07, 8c32d322-2173-aa92-c6ff-2180d903632d",Fort Awesome
2014,39249615-63e9-4036-9483-3ef1ffc462e8,NeuroEM,,,,0,0,0,New York Angels,fcd0c596-99b3-f0ea-588e-cdbb3c82cb88,NeuroEM
2014,448617ca-9621-aa61-ef02-38dd4555be29,Fatherly,,,6000000.0,0,0,0,"BDMI, Bertelsmann India Investments, Crosslink Capital, Gary Vaynerchuk, Great Oaks Venture Capital, Kevin Moore, Knight Enterprise Fund, Lerer Hippeau, Matthew Luckett, SoftTech, UTA Ventures, Uncork Capital, Unpopular Ventures, WPP Ventures","ad9db9e9-9c2e-86a8-2b5c-deea1011fdd5, 7b3cc76e-1070-537c-3089-d7a60a75b46a, 796e4250-e66a-1c7b-6ccf-5a4fbd3b1936, 36463a2c-6cfe-d3ad-cdb2-60e4b8e80d6b, 8c2904bd-f9a1-0f41-87db-16fae614ad2d, a3fec26e-0496-dbfa-38d0-188fe7f9d718, e1f754f9-b83c-0756-783b-8ce073791e4b, ebef92fa-c852-dd62-1027-9ac044521e35, 3c465a84-4561-8d90-f9e0-4a56661db086, 99f5e934-6eb8-427a-b9ab-4bdabbdcfa13, 8930a5dc-c50d-2ab7-1a7a-3fcb7ff1825f, b4bbe64e-c694-c762-66cb-1d4141c68093, 9efeeff3-b7c7-4947-9c14-b2ab86591bf6, 53cfbb72-c98c-ccbb-1693-a93d6c427f18",Fatherly
2014,7780abac-024c-448f-b007-7ee230f65d78,AeroWall,,,200000.0,0,0,0,Brian Shore,c803a846-40b6-4000-a780-2c504a73e058,AeroWall
2015,ddbcdc43-02b5-a332-e1cf-c77c4b199716,Nextgen Growth Partners,,,,0,0,0,Rex Burgdorfer,68e4f205-8449-42ee-b345-fa56a0b72cbc,Nextgen Growth Partners
2015,f1fb12d5-0336-4784-80bd-75f545ce1d5c,GoFan,,,,0,0,0,BIP Ventures,90a5af81-c63d-4c69-8c85-f5bbd9d513f6,GoFan
2015,7f5a0d99-36da-476c-9dae-36457d5fc225,ChillHound,,,500000.0,0,0,0,Legendary Ventures,05c04104-113f-4142-81c2-15cf9de99ddf,ChillHound
2015,ae6a9310-6e37-4276-afdc-2104af6a814e,Impact Foundation,,,,0,0,0,Praxis,8a168b8f-82a9-6952-e76e-fc8dc4636de5,Impact Foundation
2015,8fcc0341-7694-413c-8b6c-2b8576e60c4b,Service Never Sleeps,,,,0,0,0,Praxis,8a168b8f-82a9-6952-e76e-fc8dc4636de5,Service Never Sleeps
2015,d10b08d1-79ae-41bc-baf4-075002da60ea,Stigma,,,,0,0,0,Tumml,521e8dcf-967d-e065-7058-ad294f14496f,Stigma
2015,1e07026e-af29-c746-db5c-c8ae25aa6e0b,WhereNext,,,,0,0,0,Starve Ups,08a35501-574b-8494-c116-00049b374af7,WhereNext
2015,b2d64121-3b63-4ee3-8043-528bc63a1610,Arta,,,,0,0,0,Nicholas Chirls,48bc1d4f-fc4c-15f2-3ba9-3c50a12d5b5b,Arta
2015,e72c1f1b-8202-45bf-bb8e-d451c100294b,Pelitex,,,25000.0,0,0,0,Breakout Labs,8b5724e6-e118-ab86-cf95-99b3fed57385,Pelitex
2015,92d430b4-0d34-47ed-beed-ceba10fe6ee7,Dead Bird Brewing Co,,,,0,0,0,Madworks Seed Accelerator,3c970d75-94b7-f851-99b3-d4abd1d78b99,Dead Bird Brewing Co
2015,3aceafd3-ac4b-418b-a300-4a3cd46fd60a,Tay May To Mo,,,,0,0,0,VSV Capital - Vietnam Silicon Valley,bb558a26-bb39-7773-6f84-b2a9d850fe9e,Tay May To Mo
2015,071e1afc-5dcd-43e2-a3c8-4e6b7ecd314f,"Turazo, Connect Better",,,,0,0,0,Swing Ventures,aa9bb708-a9ce-4b9c-9ff4-88212221acc9,"Turazo, Connect Better"
2015,b23d6101-0fdc-b234-6cf7-91ef4556f358,Hatch Marketing Plans,,,20000.0,0,0,0,MergeLane,421cca93-e662-60c5-2f80-860a739c4d82,Hatch Marketing Plans
2015,c21eaff2-7d88-4dd0-a24c-da5365cc5ac9,Crelia Capital,,,1500000.0,0,0,0,AXG Capital,36c39afc-952d-4e57-966c-8d87e7402bc5,Crelia Capital
2015,a53fb577-8dbf-4f68-92ad-faef34b4fdb5,Kalm Clothing,,,,0,0,0,32 Ventures,ebed215f-a7ba-4019-aa21-ad34f4a77cc9,Kalm Clothing
2015,3eeeed34-517e-483c-b41f-3cb48bb275c2,Open Collective,,,,0,0,0,Nicholas Chirls,48bc1d4f-fc4c-15f2-3ba9-3c50a12d5b5b,Open Collective
2015,7a36292b-8095-4468-b348-949b396db352,Cence Power,,,,0,0,0,Plug and Play,93c87ab7-7cee-5c54-9941-104693dbbdba,Cence Power
2015,f0399ebf-7718-4b55-8f7c-d09f6daa2b02,Retrievr,,,,0,0,0,City Light Capital,532e38f3-2c90-11c1-1d82-3c75e64c893c,Retrievr
2015,af778eab-b411-3ccc-d863-ef4eed20773f,Edge Edtech Fund,,,,0,0,0,Redwood Technology Ventures,c391f77c-679e-1075-314f-b35adeff11a1,Edge Edtech Fund
2015,f13df99d-e549-4a9d-896c-176535049d7f,Swet Tailor,,,2330000.0,0,0,0,"Amnon Rodan, Burch Creative Capital, Katie Rodan, Mark Sanchez, National Football League","3547cbfa-1a22-4361-be78-2213230c74eb, 8450c124-8196-8de9-3ed9-70498449ae9a, 0ef71ff9-121c-4222-ad5f-2478cd3090cc, a3e85550-a21c-481a-b8fc-2d94b222040f, a907e8a9-3d6c-18cd-5da7-17be3adeaadd",Swet Tailor
2015,4427381c-508a-4990-9b6c-2fea6477cd6c,Programming Corporation of America (PCA),,,100000.0,0,0,0,Green Lion Partners,70ec9f4a-9f33-83be-c9c8-6bacabb5ee82,Programming Corporation of America (PCA)
2015,2c14ad25-e449-4285-968c-f7e1d1beda1a,Lord of the Pies,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,Lord of the Pies
2015,38f33d73-5986-5832-3ab6-4fb4db350ae9,Etch,,,,0,0,0,Alchemist Accelerator,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,Etch
2015,87afa4dc-c88a-f230-4543-5af078e2cc51,Relato,,,,0,0,0,Alchemist Accelerator,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,Relato
2015,db4d6765-f977-8944-13a1-a52ae1969221,OC Capital,,,45183.0,0,0,0,"Ignite Accelerator, Seedrs","344be4a5-b6ec-9734-c536-99bbda81222b, 330224c5-91fd-7648-cfad-91d2d321f905",OC Capital
2015,c6bb9551-0dc8-4de3-8470-39e30f2d532a,Astro,,,3120000.0,0,0,0,"Crosslink Capital, Lerer Hippeau, Maiden Lane Ventures, R/GA Accelerator, Rugged Ventures, Techstars, Winklevoss Capital, Zelkova Ventures","796e4250-e66a-1c7b-6ccf-5a4fbd3b1936, ebef92fa-c852-dd62-1027-9ac044521e35, 067f6406-c64a-ddc0-5d68-25b9ea303fa9, 545ac7f0-e901-45ed-1148-c60dce4fb571, b1220fef-b074-4177-3a7b-0a442503e80b, 3718597a-dd39-6661-3630-09cdd43bcac2, aa316bb5-57a1-0492-f8c0-5043ef8931a3, 2e21ac6d-506d-b044-f7d9-f8d05e4f7ac3",Astro
2015,c71f5cc4-cf5a-4c0c-8fb9-22173b1b4555,Tapsahre.io,,,100000.0,0,0,0,Oasis500,91e12e72-9e08-d773-87f4-2f8d9030dafb,Tapsahre.io
2015,fdf484d9-b8ca-40c2-b24e-71bb571d1ee8,Homeroom,,,3500000.0,0,0,0,"Deborah Quazzo, Duro Ventures, Felicis, Forerunner, Jared Simon, Kapor Capital, Precursor Ventures, Tyler Bosmeny","bc9628bd-53a4-727c-9c86-83b224ea0ec2, 900bd3ef-f141-4777-a298-e461a241a9a0, 735a53c6-a7ba-2434-d97d-b788536da89d, 893f5705-ef9d-c69d-7fe9-54e5104f96fd, 3c887c74-4057-90d4-192d-f09701e04937, b2d81696-c87c-1b71-4e00-fe3ba73e68b8, dec4c206-028d-495e-d26d-33f942debd60, 124c098e-fc57-ecd2-7a51-69fa4b9090b0",Homeroom
2016,f30cbbcd-4294-4c3c-81ed-5f0e4da50276,Jungle Bee,,,,0,0,0,Calm Company Fund,57ebab33-1542-4586-b995-ee19d4c90dda,Jungle Bee
2016,474531a0-ffc3-4a5d-bfa7-900d0b536f5c,NanoCheQ,,,,0,0,0,Pioneer Fund,9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0,NanoCheQ
2016,913588ad-0a96-43c0-b509-ad440b3a2fba,Torch,,,,0,0,0,Higher Ground Labs,55034cb2-0093-d27a-998b-8892bbdc7f7f,Torch
2016,c15897d9-1210-4ec8-8943-f6620ebd81c2,Archifiction Inc,,,,0,0,0,Tisiwi Ventures,e1ddf05f-586b-4e2e-afa8-380b3c150fbd,Archifiction Inc
2016,a99e009d-3740-45b1-83fb-8a6567a78a73,Los Angeles SuperStars,,,126616.0,0,0,0,StartEngine,0f3fd8ce-9fe3-d6bd-d243-ffdf2fcfb012,Los Angeles SuperStars
2016,79fd47d1-77f7-274e-9b04-74d08f47a38e,DFS Lab,,,,0,0,0,Ground Squirrel Ventures,d1ae8c46-35c0-4cfc-9720-01874226ed9c,DFS Lab
2016,30185474-f733-8b45-34df-74485da8d0a0,Duo AI,,,,0,0,0,LaunchCapital,15a6d96e-5cbb-c1ba-d138-234d85a31b83,Duo AI
2016,0a2d289f-77d5-e8bc-f7ba-f2c63e8007ac,UsePencil,,,,0,0,0,Plug and Play,93c87ab7-7cee-5c54-9941-104693dbbdba,UsePencil
2016,b1f41b75-ccf5-4ed5-9c72-3f2988c051ea,Pact Insurance,,,,0,0,0,"Greenlight Reinsurance, Ground Up Ventures","bfccd852-73e0-a102-48b9-c93e8f9f57a2, 4d8dd9ee-5178-402f-9142-05716cfc4bd1",Pact Insurance
2016,b9d9810d-4498-4463-8899-d041d8af688b,Move38,,,,0,0,0,Exponential Creativity Ventures,dc9fa741-547f-4db2-9a40-56088e0572ea,Move38
2016,ec386b09-7fc0-dea4-0414-63c258f75e02,Route 21,,,20934.0,0,0,0,Bethnal Green Ventures,2925a807-5ec2-75ee-7a46-d70a345cab09,Route 21
2016,dc38eefa-345b-41f8-a814-4989dd44559e,SportsID,,,,0,0,0,"Boomtown Accelerators, Right Side Capital Management","14cc2cfc-8b47-8c9b-c02a-48c5bccd534c, 3bfb69a8-61b6-ec30-1512-73bd1ca35bc5",SportsID
2016,ce395e00-bd8b-495f-8ca1-f3865bf498de,The BikeMobile,,,,0,0,0,Madworks Seed Accelerator,3c970d75-94b7-f851-99b3-d4abd1d78b99,The BikeMobile
2016,cc0efa57-1e9e-4739-bb57-4ae75e4e1545,UpLink,,,10100000.0,0,0,0,"NxGen.xyz, Outlier Ventures","dd2f5008-f9ad-4965-ba08-4301f993a30a, 9386e62e-e1e1-be03-492a-0e3660e66120",UpLink
2016,149f1cba-5eeb-4158-b167-830368e70000,The Meat Empire,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,The Meat Empire
2016,b2ca2a53-dff4-427e-a222-4d9d3c9c61fa,Kopess Ag Tech,,,,0,0,0,Red Cedar Ventures,0db76b4e-f6f1-4a50-5e4b-503a97ca3d83,Kopess Ag Tech
2016,b13183b1-e142-4931-b2bc-b513844175bb,AIM Artificially Intelligent Machineshop,,,,0,0,0,Red Cedar Ventures,0db76b4e-f6f1-4a50-5e4b-503a97ca3d83,AIM Artificially Intelligent Machineshop
2016,05eeb5a3-1e8e-9263-d7a5-d7cafdba7717,Hubble,,,,0,0,0,Topspin Partners,cb91b51a-7d7e-c78e-7086-4ff9ea561ec7,Hubble
2016,0f3d9d34-b0a7-42cc-ba6c-36e990be6b64,GearEye,,,,0,0,0,Ariel Yaar,ca53a218-929e-6adb-18e0-88cdfb5f4bab,GearEye
2016,e71211e5-48de-7232-3b57-f180553dc98b,Weston Swinger Media Holdings Inc.,,,600000.0,0,0,0,"Michael Swinger, Rodrick Weston","56bbc07f-2301-ecec-3e16-446a1b097e7e, 4d62e8a4-44b3-dccf-8073-bac89c487705",Weston Swinger Media Holdings Inc.
2016,ba39b417-3f99-46c3-a78d-35471c028a16,internX,,,500000.0,0,0,0,Innovatemap Ventures,3580a49d-3e4c-4023-97c7-6933df0ceb37,internX
2016,f5a19d34-3ba7-7115-134c-b678662ceb27,Tigli,,,,0,0,0,Tech Wildcatters,8fe7ec7c-cf6e-1b4a-57b3-54cd58141fef,Tigli
2016,0d4a7dcf-a11c-49b2-994d-493a72f9e03f,Workforce Athletics,,,,0,0,0,KB Partners,46756ac7-d188-8033-3e06-cd2c66c24ce5,Workforce Athletics
2016,907af1e1-9915-4877-b969-2bff29e5e3b9,ClearPath ADM,,,,0,0,0,ClearVision Equity,b3932e1e-e510-c07c-2a86-c9203f9094eb,ClearPath ADM
2016,0cf9e349-7493-4ffd-819e-2ce0acc0263b,Genuine Roots,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,Genuine Roots
2016,e6554f27-fdd4-0d81-3a06-bfa324773903,Alpha,,,,0,0,0,"Quiet Capital, Reshape","77a62165-8649-470a-b92e-e1c40ca8c44f, e3fece5c-a84a-5c69-5af1-9548d47c7954",Alpha
2016,fda03342-a3a9-480e-8479-5a558b0bd22b,Whiz Bang,,,250000.0,0,0,0,Roberto Cardenas,3794a52b-ecf3-4940-994e-3cde6d1268e3,Whiz Bang
2016,e4017097-45a4-4d5b-8572-3d1cb1647e5c,Code2College,,,300000.0,0,0,0,The Draper Richards Kaplan Foundation,7e813b29-fdc1-068d-efd2-cd53da320be6,Code2College
2016,04677d71-815c-4786-94ca-25627fdea9a9,Dgraph Labs,,,20450000.0,0,0,0,"Abstract Ventures, Airtree Ventures, Bain Capital Ventures, Blackbird Ventures, Chris Riccomini, DJ Patil, Ganesh Srinivasan, Hack VC, JP Patil, Liquid 2 Ventures, Mark Cummins, Michael Callahan, Mike Cannon-Brookes, Ry Walker, SaxeCap, Uncorrelated Ventures, Venrock","8426c4a7-1fff-c3d8-9af4-e673a788212d, 9dc7095b-5b40-a72c-5755-66ec6a49877b, 17766aa6-2da1-c1eb-d14d-2277ae1f34c7, c0b94b29-0759-f524-4bdd-547958ca2617, a9e90d36-fbe8-4b1f-b145-a58ead3b2037, f3cf9cca-5415-a8d2-2f60-aaf99189d007, de580a0e-0c4d-48f0-87dd-a0b46fa00c6d, 9183d3fb-c801-bc11-1594-04850e47cf60, e01f89fb-9f4d-47d3-82ca-2e6cfc969f2d, 5ce64378-cb2d-266f-5719-0cd08e9a0063, bbabc14b-e7e7-3152-ac4e-c0872ab79af4, 95759d32-49c3-d394-9551-c1d7039f6d2a, 46d201a1-d4b0-09ab-c0a2-cad5433245be, 2f47b12c-aead-eab8-b20f-c4f055edca55, 716bf2d9-bc79-4fdc-8103-33d622b18310, 63d91330-9dee-4ad7-9766-0898e638670a, ed24f9ce-2313-cb8c-8ff2-9de6899ea992",Dgraph Labs
2017,f6c24dfb-3382-49de-b34c-2389959398e2,1336 Studios,,,,0,0,0,Prosper Nwankpa,e2c18d78-6062-b08d-c5c0-388dc6f7cd40,1336 Studios
2017,43e895be-7a00-4ea2-85d0-768333a778c6,Mode Mobile,,,,0,0,0,Farhad Farhadi,97ba4aa1-4cb4-43ce-918f-3ea55acb69f0,Mode Mobile
2017,5905fe82-049f-4f90-96a8-968cba428173,Hypernet,,,10000000.0,0,0,0,"500 Global, South Park Commons","56e40f50-97c7-2a77-255d-1d97d5f30646, 36409f11-4a22-2564-2708-5834206cf98c",Hypernet
