founded_year,org_uuid,name_x,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_names,investor_uuids,name_y
2023,b755cebc-39c8-4dd4-87db-3201b807748d,Haven,,,,0,0,0,"Aarti Ramamurthy, Andrew Tan, Anthony Pompliano, Bam Azizi, Brett Calhoun, Charlie Feng, Eric Bahn, Hari Raghavan, Lauryn Motamedi, Mehreen Malik, Nico Ferreyra, Ronak Shah, Steven Aldrich, everett cook","22142529-bf40-441c-ad8c-e559332bd991, 6a18c2b4-8e17-0660-f205-bfdc5c97cc64, 233cca3b-29c4-e926-77f2-aa94c2aaf0e3, f9e634ec-2b5a-4c62-60a6-ebf72d4c30bc, b1e7f01b-976a-4f56-890a-6e67a5e86ba6, be6973cd-c2be-4210-a570-4a14958edad2, 5778b9d3-e180-1c60-781c-98658e5a6c50, 443f4385-65dd-ac37-0691-7fc505174608, d02f16ea-b5da-4359-af1c-c953c80654cb, b42441f6-4dab-40aa-840a-6de960cc00b8, 79c14b46-1889-4fb1-be55-e0edf18fbf11, 955bd8bb-c915-4507-88f6-e9823e7e8c83, 81984794-7a5a-6038-9a24-1aab69a90100, 0c5bd582-75c8-4654-9758-5d43e925d14b",Haven
2023,73a17bd7-b7b8-4460-aef8-8c1022374a62,MyPrize,,,13000000.0,0,0,0,"2 Punks Capital, 640 Oxford, Arrington Capital, Boxcar Capital Partners, Breed VC, David Choi, Dragonfly, JST Capital, Jason Leung, Jeff Feng, Joshua Kaufman, Joshua Lim, Luca Netz, Mechanism Capital, Peter Smith, Shiliang Tang, Spencer Noon, Steve Rosenthal, Tian Zeng, a16z Scout Fund","e52429a2-84da-45ce-854f-e1a1e86c8b23, 2373d10a-f1ab-471e-aef7-9b2cbd23c274, ff7269dd-dc3f-4ddd-9455-81c530239858, 711a0344-72f7-4e91-8742-8a13c7191435, 9cfd1300-da7d-47fd-ac47-a74f38952c7a, 43752477-8a52-4ab0-89ae-f4bcac4aaed6, ae6c664c-4dd9-40b0-bd6f-2d13693deed4, a918b9c8-59b7-497c-ab6c-a88458f31b65, 19fa9601-7ee5-4f7a-b759-b1fdd0da2726, 92b55cce-b79b-45d8-b038-477d53f78619, 7235ea7c-acd1-44e7-9b9c-5bd67e5cdf25, 9b6c0eb9-54cf-4673-9b97-fe57d96b80f1, 4f6e146b-0220-4b80-95c7-940849023350, f6a784dd-7d1c-4618-82eb-72bbddff741f, 1cb70512-ea61-5203-3a1a-bf39131b6039, cf24e3e6-4a8a-eede-7d88-9f56f8f1db96, 3476501b-fb6e-4742-ab6f-6d70218dbe43, 42d56ebb-1b88-4947-a635-01955c2d8662, 935376c0-7294-4434-8516-81fdf863d3a8, 9c7e3ec9-df99-4303-96f0-e6094733ebf0",MyPrize
2023,e5e7de3d-9286-4f52-a7cc-979eacc29af1,Crosshatch,,,2700000.0,0,0,0,"640 Oxford, Baselayer Ventures, Impatient Ventures, Michael Rubenstein, Rackhouse Venture Capital, Scott Belsky, Village Global","2373d10a-f1ab-471e-aef7-9b2cbd23c274, 3547fc1e-0d0f-4173-a5ae-75027b2d53e1, cd83a397-72ad-4f48-b67a-6f2e06009793, e62c7467-f90f-22ab-3c91-968e552ca6f6, e19774d3-1184-4171-894e-eccfee473e7d, af778eb2-d12c-d953-7d7c-2e3bd5581cfe, dc7fc343-2884-5489-8127-9e3ed9f88349",Crosshatch
2023,5a200cf5-a4bc-48c6-8eea-6ca4405468db,Arch,,,7000000.0,0,0,0,"ABCDE, Aaron Henshaw, Big Brain Holdings, CMS Holdings, Cypher Capital, Dan Held, Jan Smejkal, Jason Choi, Karatage, Multicoin Capital, Muneeb Ali, Newman Capital, OKX Ventures, Portal Ventures, Santiago R Santos, Tangent, UTXO Management","451978c9-6768-4443-93de-4c4ec31b6a86, faa29f52-79c6-7984-c03a-4ac27c266dd1, c5eaf51b-86bf-4de3-ba68-7eb8edfc6642, 441ff26a-3692-4dd4-999f-af47bb0b5785, f2cabdbb-e6ad-4d49-b68e-03ff5f92e62f, 95c64992-7cf6-5366-32d0-20ef223f215a, 7e0b3129-cb49-472a-9195-4dc232b7d8e6, 7ced0517-3078-400b-92c3-14e10e8d651e, df8a6281-a264-4377-823a-ff3a8e5838be, fe18949b-01c1-ac2c-e807-a874113ec371, db5c7a55-e383-40f4-afe7-081a596d9820, 13dc7a30-cafc-48bf-93dd-87badde8daa9, 29715599-a745-4199-abb6-bbd2e8387894, b132a836-209a-4931-955d-1210077fa465, dccf113f-4599-4af3-a478-2babdc97e406, c5a4aa81-3528-4578-bab4-f25ec25189a0, efd513e9-c18c-4e04-b0fd-f9f1227c999c",Arch
2023,86c80059-a54d-43e0-84dd-f0e6ea591734,Cicada,,,25000.0,0,0,0,Founder University,02558b44-482a-4a7d-855b-6ae6e7c3b828,Cicada
2023,3d42715c-516e-43b3-aeef-2117fc99976f,Ghost,,,495000.0,0,0,0,"Antler, EWOR","00daca16-8311-454b-84e0-24a40d16be9c, f37b9f32-68df-4a07-a378-e1f5a4a71210",Ghost
2023,a82492aa-d1f9-4ad1-aa97-6bc8ebf23e3c,Gamebeast,,,4400000.0,0,0,0,"A16Z GAMES Speedrun, J2 Ventures, Made Simple Ventures LLC, The Mini Fund","18054086-14aa-4898-8777-2b17123e6518, de497539-7934-4715-82f0-b1fc4b757518, 15e5d655-37e0-4445-a7e9-1fd75fc8df1f, 69beee56-8482-4a47-858a-7c145d1f25fc",Gamebeast
2023,e7d79378-a5fe-48a7-86b8-2a6b1c8e8953,Magic,,,3900000.0,0,0,0,"Alumni Ventures, General Catalyst, Goodwater Capital, Hummingbird Ventures, Soma Capital, Y Combinator","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 34a9bb66-0984-8de0-e7fb-13e976b4a135, f6f889a7-af59-2363-8984-addadc4da1b2, 60a4ea58-a8c7-6550-edac-f5d02bec9323, 38e872c6-1718-50e1-6150-a12038568992, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",Magic
2023,e2857bb7-339f-4010-9fbf-5df6ac4d3f2a,Didero,,,7000000.0,0,0,0,"AI Grant, BoxGroup, Company Ventures, Construct Capital, First Round Capital, Jack Altman, Rob Bernshteyn, Sara Du, Sarah Guo","72da3abc-2733-8a93-9f91-d8f684b09b0f, 9da42114-b627-6926-f3b7-fd07e23fc337, 1c42fb6d-bc47-4211-bc33-202094380ae8, bd699a78-d3ac-4858-9b37-ff62a2112147, 043d9e52-dcc0-0dd8-6074-206e42e20e13, d82f5588-d498-5fdb-5551-a7456997c198, 64c499af-a77d-1103-f037-79304274b065, 581ad926-0dc5-4a49-8894-c16bdfc91563, 746ef649-e826-c7e9-9692-9cddbf21aff4",Didero
2023,4273bee7-146c-41c1-8d25-f3b168073250,Hively,,,150000.0,0,0,0,(ERA) Entrepreneurs Roundtable Accelerator,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,Hively
2023,a6b7d7ac-79b4-4456-ae54-fec22e59f4cd,Ducky,,,2700000.0,0,0,0,"Bread and Butter Ventures, NOMO Ventures, Penny Jar Capital, Wilson Sonsini Goodrich & Rosati","a30e8c26-7545-4352-82a3-2ba23159f8d0, 1edff2c5-725f-44d5-abcc-f8ac10b01250, e5d5586e-5d40-4907-97b6-d87651901730, 95163811-0c2c-bb59-1086-f847eb8b9991",Ducky
2023,e647cc22-f10e-4bce-8bc9-451a1d867cda,Nudge,,,3000000.0,0,0,0,"AGBuild, Arcanum Capital, Future Perfect Ventures, Material V, Nima Capital, Paul Taylor, SaxeCap, Vishal Rao","c7b308bd-278d-4266-8d8c-0e57fea1fff7, e78f51f0-7940-43c7-832b-60728f796d57, f41a25f5-a745-1cca-087a-7f5c112809ac, f7b40c01-3e05-455b-93f8-66bc3b50c34b, c6f93a96-b5b3-16a3-2015-cbff087095b5, 83e66dc5-a8ac-4491-a831-2be95d3ed9e9, 716bf2d9-bc79-4fdc-8103-33d622b18310, 6f8557a8-cce3-f2bd-259b-80d583f3c356",Nudge
2023,620fcc72-6444-4813-8757-2102a103ab0a,Mano AI,,,2750000.0,0,0,0,"Pioneer Fund, Third Prime, Y Combinator","9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0, 1a126e13-05bc-3bce-ef8b-de42c1dd0719, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",Mano AI
2023,a21def70-e415-43f6-8ffd-d2a9d9b053bf,Ensemble,,,3950000.0,0,0,0,"Amplo, M13, Motivate Venture Capital, Salesforce Ventures","010b4f9a-8686-4567-822f-4a271000da37, 6da41174-121b-59c1-1393-1e67b686b9bf, 1aa29e0f-d57e-417f-b7df-0b0ca4dfaf6f, 982a5418-5d06-aca1-726e-c55bd12d1bf2",Ensemble
2023,04499259-e1c9-4e5b-bbe8-4e9232041f88,Nudge,,,380000.0,0,0,0,Antler,00daca16-8311-454b-84e0-24a40d16be9c,Nudge
2023,8a28ffd2-2c22-444a-8ec7-6e6f42602150,LutonAI,,,12000000.0,0,0,0,Insight Partners,6efb9171-a87b-212d-f399-b0613da7b1c9,LutonAI
2024,705116c6-4fc3-4a44-9a53-b59f41d29f16,Inner Peak AI,,,600000.0,0,0,0,Techstars,3718597a-dd39-6661-3630-09cdd43bcac2,Inner Peak AI
2024,e0cf8903-e096-4355-abd0-0dbf78d77a4f,Yondu,,,500000.0,0,0,0,Y Combinator,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e,Yondu
2024,41703fad-6be3-4fc0-8d3c-49081b848eba,EdgeRunner AI,,,5500000.0,0,0,0,"Four Rivers Group, Madrona","df82e5cf-9193-5f58-3a61-00e534c71ae5, cf253887-5eac-21a2-28d3-47db7311f7e9",EdgeRunner AI
2024,6a1b067d-0ac2-477a-8825-8984acf99053,Cosito,,,120000.0,0,0,0,Techstars,3718597a-dd39-6661-3630-09cdd43bcac2,Cosito
2024,bcc29a6d-24f5-4b28-bfdc-932f831c88cb,Zeko Labs,,,3000000.0,0,0,0,"3Commas Capital, ArkGrow, Autonomy Capital, Avid3, Cogitent Ventures, Cryptonaut Ventures, GBV Capital, Lester Eulon Chui, Nox Holdings, NxGen.xyz, Presto Labs, Signum Capital, SkyVision Capital, Tenzor Capital, UOB Venture, YBR Capital","b5b41d46-5a02-42cf-9ccc-cd5a11c4540e, 9aa232f0-8a15-4acc-8f91-a19b497609ce, 70941361-be3a-4c4f-91a2-bed424662d74, 4de355ce-0b44-4cb0-8121-aa2ec479a443, 2118d3fa-01f3-4cb5-91cb-a297eafcabdf, 93eb2ea4-3679-c7ea-7046-56ce88c9f30b, 36287ddc-b3fa-4bbf-8e3f-1caf0ce99d8d, bbda3499-7bf4-44af-be23-1725351a095e, 023d0809-396d-445f-819f-0be158c8e1a8, dd2f5008-f9ad-4965-ba08-4301f993a30a, 5bfe8c2d-349f-49b7-a3b1-335e029decb7, cab7176d-16b3-4265-be8f-c91cc721e8dc, 1fba9bc0-8642-40ac-aba6-a6e858add91b, 89d71417-876a-40fc-bd75-b1e5112d4d0f, 353c878a-60e4-1d5d-8c8c-feb366cd7e3b, 83a92df8-b3cc-cba5-a968-ac62ebdc4614",Zeko Labs
2024,8b29651a-0359-485a-84b3-a088b3c53d9a,Bitfi,,,50000000.0,0,0,1,"CGV FoF, Fundamental Labs, International Blockchain Consulting, TyreGate Capital Holdings, cj news","cee704c9-4cfc-4e8b-991e-33f6bfcaeefc, 7a5c550e-38dd-48f6-a9de-9c71edf42f7a, bc6ca474-410b-4deb-92fb-209c419dd6c6, 7b1d5be4-cf3d-4b81-a957-40658080e9f9, 943bede8-c6ef-41b1-ab0c-c24d0838bb0b",Bitfi
2024,d19951d8-4658-4e65-a18c-7d4cc6c092a0,"Payman AI, Inc",,,3000000.0,0,0,0,"Boost VC, Coinbase Ventures, Deepwater Asset Management, Devin Walsh, Kenneth Kuo, Metropolis DAO, Protofund, The Spartan Group, Theory Forge Ventures, Untapped Ventures, Viktor Axelsen, Visa","8b72d07b-a571-fa2b-7e63-6fbbb631c53b, 4c2e47a8-03ea-4ef7-b0f7-2d35c9c0990f, 9c86a69f-9597-449c-a293-7ddf0653e3a8, 96dfc551-0af9-4a72-a9c7-2c4adca5a896, 393e71f4-36a9-4d28-a282-5452ee0b1aae, 0463e8bd-d663-452b-b273-803d167e58c1, ec5d2ce8-fd7b-4a1d-bf19-74fe6a495967, ea94f841-047d-4c56-825a-cdcbdd164202, 961bcdba-7d88-43d5-9c8a-01cd8182aaa7, ed0c83c4-9c8d-400c-b004-a461160543f2, d7039584-98ea-4de9-a8e5-6228e0072417, 95b124ce-5927-50eb-d1ea-15aad4f20ce9","Payman AI, Inc"
2024,064a2b67-80d7-4463-b777-5c97acdea820,NPC Labs,,,21000000.0,0,0,0,"BitScale Capital, Collab+Currency, Hashed, Makers Fund, Mantle Network, Mirana, Pantera Capital, Sfermion","58102eb5-666b-45db-b291-64f1b9be75a7, 6ab09807-a483-47ae-97fe-633b044e7747, 2e088b1e-86ae-4869-950c-59f84a97f96b, 802324da-0c7e-4f32-a160-375ae3f9cfd3, 5b52e69c-3fb1-4626-a355-f8402db8e738, 451cfd02-c8f3-46e0-82e2-93888ab7dd3b, 201d334c-4463-d56c-7737-435df78ae283, 7cd5d238-19cb-43ea-8d7e-bf2a25653622",NPC Labs
2024,963bc257-3e70-4415-a6f4-490029dcb5c7,Cloudbrand,,,25000.0,0,0,0,Unified,79ce85e3-a522-4184-87fb-97686d0c205e,Cloudbrand
2024,0c022df0-698f-4191-931b-aee66a35f486,Platflow.ai,,,5000000.0,0,0,0,TYH Ventures,4728fa2e-4859-4412-800e-233096ab3df6,Platflow.ai
2024,f4515204-0599-46c2-8120-6d78e196c7e9,SmartPAR,,,1250000.0,0,0,0,Kings Ventures,7ec1e048-c17f-47f1-b7ae-714f74601624,SmartPAR
2024,1388b375-05d7-49bf-abbd-11139ff8e42a,FutureAI,,,5800000.0,0,0,0,"Jay McGraw, PivotNorth Capital, Village Global","8e7c4821-fc39-42ff-885a-4de34f9a6163, 3de0cfef-b3e4-3b48-7a5e-ebb0bfd09f3c, dc7fc343-2884-5489-8127-9e3ed9f88349",FutureAI
2024,608b2766-ed35-45ac-90c9-b121e1fbffc7,Protonas,,,,0,0,0,Transition Venture Capital,5d8951f3-e703-48e1-a09b-33efe51978b5,Protonas
2024,76ed34b4-50c1-4762-afb1-915edc60bf7c,Rypple.ai,,,,0,0,0,AI Fund,8541fff9-c49e-4979-8dcf-3dcae636d446,Rypple.ai
2024,15aaeece-7070-49f7-9b03-bdda4354bf2c,Fermah,,,5200000.0,0,0,0,"Balaji Srinivasan, Bankless Ventures, Claire Arthurs Kart, Daedalus Ventures, Daemon Technologies, Daniel Lubarov, Jaynti Kanani, LambdaClass, Lemniscap, LongHash Ventures, Mustafa Al-Bassam, Nick White, P-OPS team, Public Works, Sandeep Nailwal, Zac Williamson, Zero DAO, a16z crypto, velocity capital, zkValidator","1958e5fb-f808-c866-81b4-c6e27f77edd4, 921aaba4-e458-4ef2-aca3-a3f248c1dab5, 7bdd6c53-b49f-4d80-ad13-b69b529ba6e4, 54243a2b-d99d-43e3-a609-2eaf08efdf47, 21518863-a71a-4b7f-9cda-7c4b03a3a554, f9266661-d527-4dcd-96e4-1d2ab97e519b, c5060cfc-0922-45a4-aa4f-8ae342e8ad0d, 4a43b9a9-fae7-4ba5-941c-4b94e0934b44, e7b294da-48ef-4c99-8aa1-5de72fcf77d6, 2e401cb9-ae3a-4c22-8aaf-2c13ba14eb6c, 41dc65df-cdda-edbd-6736-6414b9336fc8, f21c4704-4bff-4519-ab25-0cea652b5840, d3954045-e9ff-4ffa-8291-7894a5e79dd8, cd25ff5a-4c6c-4b1d-a176-412e95667759, 379838f6-5109-44b6-a401-8e90675de962, a365f83d-7800-4137-8aea-1cf65c502dd0, 1f1282ca-4732-4cea-a6df-d5e22e456dd2, 063bf170-ddb2-4041-8068-409fab18d502, 27d479ce-2b5e-441b-b263-5d015b1d690d, af60de3c-62b9-4b37-8ac8-4a277045adf1",Fermah
2024,52b9d7ff-e154-4935-bb61-c34eea4fda03,USUL,,,500000.0,0,0,0,Y Combinator,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e,USUL
2024,4b2d0559-f294-4c04-b59b-5a2de8e04c53,Mooncake Labs,,,,0,0,0,Khosla Ventures,fe5a4983-a46a-2fc2-5633-e35e0a86b694,Mooncake Labs
2024,a130fcde-52fc-4e83-a6f5-528c4e91ab83,Rox,,,50000000.0,0,0,1,"Google Ventures, Sequoia Capital","3c62db15-4db8-016a-145e-dd1a06d168e2, 0c867fde-2b9a-df10-fdb9-66b74f355f91",Rox
2024,e5ad8517-fd79-4c7f-89fd-81020c69b00b,Carez AI,,,150000.0,0,0,0,(ERA) Entrepreneurs Roundtable Accelerator,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,Carez AI
2024,0d5de3b9-4e61-40f6-99c3-c9b6de5a3ebd,WattsUp,,,150000.0,0,0,0,(ERA) Entrepreneurs Roundtable Accelerator,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,WattsUp
2024,7a4703a8-f108-463b-a096-02fb154fb7d1,BetHog,,,6000000.0,0,0,0,"6th Man Ventures, Advancit Capital, Bullpen Capital, Chris Grove, Josh Hannah, Karatage, Will Ventures","6efdabfd-619c-4edc-ac9e-d76b07e584fa, 55d85218-69fc-0338-0c26-43c2bdeeaf0e, 140367a9-165d-7f28-79cc-33a9b71a214c, 32210dbf-b1ee-40c4-a51e-1d3da9cceb61, cbf654dd-a881-4ff7-af76-2011200d7f3f, df8a6281-a264-4377-823a-ff3a8e5838be, 7af20679-663f-4bb6-b339-8bbec96b89f3",BetHog
2024,897dae97-ec38-4a29-82ff-72b362745d24,Backstroke,,,2000000.0,0,0,0,"Allos Ventures, Ground Game Ventures, High Alpha","e489ddae-e520-fd17-7f70-1a8298603865, 4d03757e-86c7-47b0-ade0-9a9729076371, 3339ae17-7fd2-0900-247f-7ddb2f4d10ff",Backstroke
2024,40902a07-c96b-445a-b9cd-3256bdd0fc2b,BranchLab,,,,0,0,0,"AperiamVentures, nvp capital","de8a992f-1ff7-4f91-9031-7b39d00d76f0, 7d116151-ecad-54d2-23cd-0d388ae298df",BranchLab
2024,254213c2-3435-49a2-8e7e-363653a21941,nCase Technologies,,,,0,0,0,"Holekamp Seed Fund, Skandalaris Center for Interdisciplinary Innovation and Entrepreneurship","60621ebe-63a7-40b6-829e-e75ac1af14ef, c28c0d85-77cf-4ab8-b23b-aa05db600bdc",nCase Technologies
2024,b4eee015-07c7-4b1b-92da-7069f1aa57cd,Blue-Sky Nexus Inc,,,,0,0,0,Fintech Innovation Ventures,2933dc3e-ef8e-4cb7-8c7c-349789985433,Blue-Sky Nexus Inc
2024,f9790016-c66f-4740-b41b-843143c62551,RiskLayer,,,,0,0,0,"Agnish Ghosh, Alexander Narvaez Duckworth, Antler, Chandan Choudhury, CoinSwitch, Devfolio, Gafoor Khan, Harsh Rajat, Ishaan Hiranandani, Momentum 6, Paul Taylor, Richard Ma, Symbiote, Tyree Robinson, WAGMi Ventures","2e76feac-7fbd-407d-8ebe-6496becd5083, ac819706-ec68-4308-88b2-7d48858ae96e, 00daca16-8311-454b-84e0-24a40d16be9c, ae468015-7852-4830-863f-4922e99008d2, 5a93900f-4392-346a-f861-9a43d04d9433, 5f3b0229-0f50-43ec-b9c3-ca8b177376a4, 335d9787-7416-4b00-abc7-36a961108fdd, 3741ed2b-c9da-5beb-dd9e-f21e2153fd80, 7ee17062-1aa0-47f3-ba98-47bb38880e40, 8f486d85-a750-4bf5-b73b-659d9408d0a1, 83e66dc5-a8ac-4491-a831-2be95d3ed9e9, f189ec9c-c982-4686-9e8c-782210323325, b44ce8eb-76e5-4fdc-8c74-fc7e35337512, cb02ad39-7e35-4853-95e2-b9a6c939c23a, f8b3d52d-7457-4f05-8a43-7e05525d4b5f",RiskLayer
2024,1c977c90-4a26-47f5-9d6c-34bd9bd93ddf,Bugster,,,78096.0,0,0,0,Startmate,0eddbd74-e64e-2e48-1036-0765c526a62f,Bugster
2024,4539d36c-633b-4f58-909f-30380d2fc541,enso,,,6000000.0,0,0,0,"Dan Adika, Darkmode Ventures, David Tabachnikov, Guy Podjarny, James Kong, NFX, Nir Greenberg, Omer Kaplan, Reah Miyara, Shmil Levy, Tomer Cohen, Yoav Vilner, Yossi Matias, fresh.fund","072e0e70-8bc9-ea3d-94bd-8bacabc6691c, 8468a5e0-f019-458a-b1c9-01b6eb7866e6, 204a180c-7196-4f78-8b91-7368624a5ace, 34a1bbf0-e930-3554-0be3-5784e645eb2f, 164b0cc4-2a72-489c-8c3b-4475ed293ae1, 0003f244-79d0-6178-353e-33dabaf3b2c6, edd8d01a-264f-1f23-96cf-a750b3cca317, 39e4a932-7463-eac9-526e-251eead269d8, 9a05a4ef-eaa5-4a8e-8d05-ed80f7353e0c, 45c3e0da-0865-2915-182b-9173a7a590c7, 0192d1fd-1342-4fc6-bf1f-693dbbcbabcd, a6092d7f-4f2b-e271-3e1c-046645213059, 235f0b9d-c368-84e4-e37e-f4a3e6e45574, 1f8153fb-17d8-436a-9330-6e39fbd75df6",enso
2024,c0f25001-3b1b-4032-8686-03f62192af72,Hydden,,,4400000.0,0,0,0,"Access Venture Partners, Andy Grolnick, Lockstep Ventures, Paul Trulove, Service Provider Capital","386c76ce-e49c-e424-fd9f-81bf48f7c2e7, 945c8968-5d35-e935-5df6-108a5091f793, b752b53a-b0a3-4101-9381-fbdcc825116e, 90fa6018-809f-4e02-835d-507c21b77be4, 2866bdf9-fc60-79ed-e5f1-425f56c7ecca",Hydden
2024,b965fdf1-46a9-48d9-8048-8eff770d5b77,Singulate,,,2300000.0,0,0,0,"Alen Cvisic, Alexander Theuma, Allen Gannett, Bowery Capital, Dillon Scanlan, Johnathan Kol-Bar, Johnny Boufarhat, Liz Willits, Paul Forster, Seedcamp, Tribe Theory","7d285030-b3ec-bd34-12be-85e8761b267c, 845caf92-8e73-8437-85ce-522fb7f8053c, 30d9e498-0ece-5ac4-7803-e81df82bd1ca, c341cbc3-7419-7ddc-da42-2bbc7a03ef41, ed62418a-19a2-41dd-bac5-7e748d9fb0a6, a9cdd6b0-56ef-47aa-96cb-372f082303c7, cc492b2a-af4e-4c41-8867-df05e60d93a1, 6c9da1a9-bab8-44f5-96cf-f48c2d1b2105, 3ed25b37-f4a7-c19f-3874-53d1969399cf, 0686cdc6-d6e7-0417-8329-29b5c85afeef, ff3a88e1-92e9-4f75-b731-5485c87bc35a",Singulate
2024,ea756708-1be4-47da-b2f1-40148b234ae7,SOURCIX,,,2500000.0,0,0,0,Angular Ventures,6c77a474-1ddf-4b0e-b60f-2db4e94c8cbd,SOURCIX
2024,d228010b-4039-4906-a551-0a356f03656c,First Bite,,,2000000.0,0,0,0,"Bread and Butter Ventures, Leadout Capital","a30e8c26-7545-4352-82a3-2ba23159f8d0, 7bd48a3e-43e6-4d99-b9dd-830858bf5cca",First Bite
2024,7022f914-9b45-451f-9bdf-06affcaf80ee,Omi AI,,,700000.0,0,0,0,5Y Capital,939ac851-a403-423c-51ae-72eb62ba1713,Omi AI
